_id,classify,tweetId,timeTweet,tweetUrl,text_cleaned,text_origin
ObjectId("5e5072c7160e825aac3e2b74"),fear,1231009604361801729,Sat Feb 22 00:15:35 +0000 2020,https://twitter.com/CateM5550/statuses/1231009604361801729,everyone read this.. shocked face_screaming_in_fear governor kemp georgia totally investigated also voted office efforts helping trump win disgraceful prosecuted,Everyone should read this.. I AM SHOCKED!!😱  Governor Kemp of Georgia should totally be investigated  and he should also be voted out of office!!   His efforts in helping trump to win is disgraceful  he should be prosecuted!!   https://t.co/cAe0IcFpAf
ObjectId("5e5072c7160e825aac3e2b75"),fear,1231009599794249729,Sat Feb 22 00:15:34 +0000 2020,https://twitter.com/emdeboop/statuses/1231009599794249729,everyone nice mamma cause babies develop post pregnancy depression 6 months giving birth still gon na take bub day let sleep u need pleading_face,Everyone be nice to your mamma’s cause when you have babies and develop post pregnancy depression 6 months after giving birth they still gonna take bub for the day and let you sleep all u need 🥺
ObjectId("5e5072c7160e825aac3e2b76"),fear,1231009598225539072,Sat Feb 22 00:15:33 +0000 2020,https://twitter.com/ThaddaeusBappe/statuses/1231009598225539072,long federal reserve continues suppress interest rates wealth gap grow bigger bigger amp homeless population continue grow grow market forces overcome fed world wide depression higher taxes help,@TinaKotek @HereTogetherOR @PDX_BizAlliance As long as the Federal Reserve continues to suppress interest rates  The Wealth Gap will grow bigger and bigger &amp; the homeless population will continue to grow and grow.  When the Market forces overcome the Fed  then we'll be in a World wide Depression. Higher taxes won't help. https://t.co/f6cVMmbRy6
ObjectId("5e5072c7160e825aac3e2b77"),fear,1231009592471146496,Sat Feb 22 00:15:32 +0000 2020,https://twitter.com/galaxycat4011/statuses/1231009592471146496,duno think stupid fear got stupid situation ignored forgotten yea things work especially thing happened right next memory burned skull,@miffy_inkt I dunno  they think it's a stupid fear and that I got it in a stupid situation that I should have just ignored or forgotten about  Yea  that's not how most things work  especially when the thing happened right next to you and the memory is burned into your skull
ObjectId("5e5072c7160e825aac3e2b78"),fear,1231009592328380416,Sat Feb 22 00:15:32 +0000 2020,https://twitter.com/LadyBedivere/statuses/1231009592328380416,fearful_face oh sorry go totaling-acident beginning december one fresh glad okay enough tweet,@caoraesque 😨 Oh I’m so sorry! I just had to go through a totaling-accident at the beginning of December so this one’s fresh. Glad you’re okay enough to tweet.
ObjectId("5e5072c7160e825aac3e2b79"),fear,1231009591909126144,Sat Feb 22 00:15:32 +0000 2020,https://twitter.com/KayPostcard/statuses/1231009591909126144,prefer follow true teachings jesus- middle eastern man whose message love evangelical churches tend leave il. based fear leads hate,@MathiesonWriter @CharlesMBlow Which is why I prefer to follow the true teachings of Jesus- a middle eastern man whose message was love.  Evangelical churches tend to leave me ill.  All based of fear  which leads to hate.
ObjectId("5e5072c7160e825aac3e2b7a"),fear,1231009591342833665,Sat Feb 22 00:15:32 +0000 2020,https://twitter.com/smellosopher/statuses/1231009591342833665,hahaha thank much trust want typo free version ... face_screaming_in_fear last countdown ... finalizing page proofs,@sciencegeist Hahaha  thank you so much!!  But trust me  you want the typo free version... 😱 (last countdown... finalizing the page proofs!)
ObjectId("5e5072c7160e825aac3e2b7b"),fear,1231009589451202560,Sat Feb 22 00:15:31 +0000 2020,https://twitter.com/PeachieAngel/statuses/1231009589451202560,clickbait face_screaming_in_fear ya boy ever clickbaits anyway,It’s not clickbait 😱 (not that ya boy ever clickbaits anyway) https://t.co/o9hxFKo7bV
ObjectId("5e5072c7160e825aac3e2b7c"),fear,1231009588016795648,Sat Feb 22 00:15:31 +0000 2020,https://twitter.com/JonReynolds6/statuses/1231009588016795648,adam schif guy lies leaked information trigger hysteria ie. fake news propagate talking points cn msnbc abc russian collusion hoax thinking_face flushed_face face_screaming_in_fear .. face_with_tears_of_joy schif fictional stories lies later believes truth narcissistic behavior,Adam Schiff  the guy that lies about leaked  information to trigger hysteria  ie.  Fake News to propagate talking points for CNN  MSNBC  ABC!   Russian Collusion Hoax🤔😳😱..😂  Schiff’s fictional stories are lies that he later believes as truth. Isn’t this Narcissistic behavior? https://t.co/VZdpEecaOJ
ObjectId("5e5072c7160e825aac3e2b7d"),fear,1231009586137718787,Sat Feb 22 00:15:31 +0000 2020,https://twitter.com/DeadendMac/statuses/1231009586137718787,murder never acceptable brutality comes fear loss power ... humans much learn one learn frenzy pray calmness care,@FrankPi52586927 @SarahFr92966204 @Reuters Murder is never acceptable  brutality comes out of fear of loss of power over ... We humans have so much to learn. No one can learn in a frenzy. I pray for calmness and care.
ObjectId("5e5072c7160e825aac3e2b7e"),fear,1231009582836846597,Sat Feb 22 00:15:30 +0000 2020,https://twitter.com/ZheiMireyl/statuses/1231009582836846597,water worry fear produce weeds choke life dream fumiya yutaena,Water them with worry and fear and you will produce weeds that choke the life from your dream.   FUMIYA YUTAENA @fumfumfum3
ObjectId("5e5072c7160e825aac3e2b7f"),fear,1231009582589198338,Sat Feb 22 00:15:30 +0000 2020,https://twitter.com/AngelSa94098255/statuses/1231009582589198338,destiny great assignment important time valuable let fear intimidate fumiya yutaena,Your destiny is too great  your assignment too important  your time too valuable. Do not let fear intimidate you.  FUMIYA YUTAENA @fumfumfum3
ObjectId("5e5072c7160e825aac3e2b80"),fear,1231009574544642049,Sat Feb 22 00:15:28 +0000 2020,https://twitter.com/bar1scorpio/statuses/1231009574544642049,still cowering fear thunderstorms,@DirtbagRight @AHelleneAuthor @PreezerWim Still cowering in fear of thunderstorms?
ObjectId("5e5072c7160e825aac3e2b81"),fear,1231009565350780928,Sat Feb 22 00:15:26 +0000 2020,https://twitter.com/RevistaTUmx/statuses/1231009565350780928,eliminan escena de suicidio de hanah baker en 13 reasons -- gt face_screaming_in_fear television eyes flushed_face,Eliminan escena de suicidio de Hannah Baker en 13 Reasons Why --&gt; https://t.co/kbNuqDqIDQ 😱📺👀😳 https://t.co/nzh95EDeJM
ObjectId("5e5072c7160e825aac3e2b82"),fear,1231009550180003840,Sat Feb 22 00:15:22 +0000 2020,https://twitter.com/RybackTV/statuses/1231009550180003840,subscribe ryback tv current lineup conversation big guy ryback feeding time ryback heat mark furlife wining ryback boozing big guy feed fitness ryback dies asmr courage fear amp,Subscribe to Ryback TV https://t.co/hJsOAMtY8F Here's our current lineup: Conversation With The Big Guy Ryback  Feeding Time  Ryback Has Heat  Mark Furlife  Wining With The Ryback  Boozing With The Big Guy  Feed Me More Fitness  Ryback Dies ASMR  Courage Over Fear &amp; MORE! https://t.co/LEPDo5SOBq
ObjectId("5e5072c7160e825aac3e2b83"),fear,1231009539375366145,Sat Feb 22 00:15:19 +0000 2020,https://twitter.com/anticancerclub/statuses/1231009539375366145,cancer road trip right diagnosis treatment fear hope handle sign stay loop winning healing retreat cancersucks travelheals could use break check,Cancer is a road trip in its own right! Diagnosis  treatment  fear and hope. How do you handle it all? Sign up to stay in the loop on winning a healing retreat.  #CancerSucks but #TravelHeals Could you use a break? https://t.co/g9neYwukdp Check it out. https://t.co/BuvYnJlrEI
ObjectId("5e5072c7160e825aac3e2b84"),fear,1231009533339762688,Sat Feb 22 00:15:18 +0000 2020,https://twitter.com/yaotl_59/statuses/1231009533339762688,posted picture awhile never fear still troll sparkles,I haven’t posted a picture of myself in awhile but never fear  I’m still a troll ✨
ObjectId("5e5072c7160e825aac3e2b85"),fear,1231009529795661825,Sat Feb 22 00:15:17 +0000 2020,https://twitter.com/DivineTemptati1/statuses/1231009529795661825,god preach hate judgement fear organized religion think mafia soul,God doesn’t preach hate  judgement or fear. That’s organized religion think of it as the mafia to your soul.
ObjectId("5e5072c7160e825aac3e2b86"),fear,1231009529430757376,Sat Feb 22 00:15:17 +0000 2020,https://twitter.com/Foxfire40900590/statuses/1231009529430757376,thats point even tho fear others rest fear also human thing cameron said fearless wants take literally ambiguity general 99 means 100,@DMrkunst @challengerST @AGnazzitto @CourtZ022 @AlitaArmy But thats the point even tho you fear for others more than for yourself. There is some rest fear also for yourself. That is human. But thing is when Cameron said she is fearless he wants you to take him literally. No ambiguity about that. No in general or 99%. He means that 100%.
ObjectId("5e5072c7160e825aac3e2b87"),fear,1231009528185020416,Sat Feb 22 00:15:17 +0000 2020,https://twitter.com/clairstines1/statuses/1231009528185020416,even watch news pure idiots running media sick russia democrat congress obsession fear gravy train dry trump one working came debate pitiful blomberg looked terrified harlankentucky,Can’t even watch News  We have pure idiots running Media!  Sick of Russia! Democrat Congress Obsession or fear their GRAVY TRAIN will dry up! Trump Only One Working! This is what it’s came to! The Debate was pitiful  Bloomberg looked terrified! HarlanKentucky
ObjectId("5e5072c7160e825aac3e2b88"),fear,1231009524078776320,Sat Feb 22 00:15:16 +0000 2020,https://twitter.com/B_Wash5/statuses/1231009524078776320,fear use fb much much ig fine,@Naija_Royale That's what I fear  but I don't use FB much and there's not that much for me to do on IG  so I should be fine.
ObjectId("5e5072c7160e825aac3e2b89"),fear,1231009519821639680,Sat Feb 22 00:15:15 +0000 2020,https://twitter.com/MikeRicher5/statuses/1231009519821639680,awk news 2.21.20 public awake greatest fear via thank lt,AWK News 2.21.20: A public awake is their GREATEST FEAR! https://t.co/Xr5Zds7f5g via @YouTube Thank you LT @andweknow
ObjectId("5e5072c7160e825aac3e2b8a"),fear,1231009517175025665,Sat Feb 22 00:15:14 +0000 2020,https://twitter.com/kaseynelson90/statuses/1231009517175025665,kidding right maga camp rationalizing tying screaming child bed raping clear proven false victim withdrew complaint fear life,@NikiD39196572 @fms_boy @ahats78 @4MoreYearsof45 @el_hadji_murad @sh1mok_ @rhl_mgn @dscozzesi @Shaggnar @GravelInstitute @MikeBloomberg @BernieSanders Are you kidding me right now? So now the MAGA camp is rationalizing tying a screaming child to a bed and raping her? Just so we are clear  this was not proven false  the victim withdrew her complaint out of fear for her life.
ObjectId("5e5072c7160e825aac3e2b8b"),fear,1231009516424032256,Sat Feb 22 00:15:14 +0000 2020,https://twitter.com/sherbear_gu/statuses/1231009516424032256,tweeted something similar alchemist one many reasons friends relieved_face raised_fist one thing makes dream impossible achieve fear failure -the alchemist,@seanlizama I tweeted something similar from The Alchemist. One of the many reasons we are friends 😌✊  There is only one thing that makes a dream impossible to achieve: the fear of failure. -The Alchemist
ObjectId("5e5072c7160e825aac3e2b8c"),fear,1231009505774841856,Sat Feb 22 00:15:11 +0000 2020,https://twitter.com/daneshaddy/statuses/1231009505774841856,democrats behaving without fear reprisals gop continues bend take disgusting lack activism designed convince democrats republicans done abused,@LarsLarsonShow Democrats are behaving without fear of reprisals. The GOP just continues to bend over and take it. Disgusting lack of activism designed to convince Democrats that Republicans are done being abused.
ObjectId("5e5072c7160e825aac3e2b8d"),fear,1231009503199412225,Sat Feb 22 00:15:11 +0000 2020,https://twitter.com/Underdawg47/statuses/1231009503199412225,russia dealings trump hillary see pictures bernie taken putin ever seen evidence collusion except fear mongering dnc,@KashJackson2018 @BernieSanders Russia has had more dealings with Trump and Hillary. I don't see any pictures of Bernie taken with Putin nor have I ever seen any evidence of any collusion except from the fear mongering of the DNC. https://t.co/0nsZohcg4j
ObjectId("5e5072c7160e825aac3e2b8e"),fear,1231009501752561665,Sat Feb 22 00:15:10 +0000 2020,https://twitter.com/SamMarlow79/statuses/1231009501752561665,also insecurity fear principlesfirst folks denigrate anybody believe orangemanbad conservatism hypocrisy,@BamaStephen @EWErickson @HeathMayo Is it also insecurity and fear in the PrinciplesFirst folks when they denigrate anybody that doesn't believe in OrangeManBad conservatism? Or is it just hypocrisy?
ObjectId("5e5072c7160e825aac3e2b8f"),fear,1231009495142273024,Sat Feb 22 00:15:09 +0000 2020,https://twitter.com/gardenofthegods/statuses/1231009495142273024,nv dems caucuses ... pick card play game war face_screaming_in_fear face_screaming_in_fear,This is NV Dems will do caucuses...pick a card; play the game War😱😱 https://t.co/A0NzYQchA6
ObjectId("5e5072c7160e825aac3e2b90"),fear,1231009493971943424,Sat Feb 22 00:15:09 +0000 2020,https://twitter.com/TomLasby/statuses/1231009493971943424,year 209. balloon boy thought rocketing air ke ha 3oh 3 also exist jeans either baggy skinny president shoots basketball balloon boy hides away attic fear,The year is 2009. Balloon Boy is thought to be rocketing through the air while Ke$ha and 3OH!3 also exist. Jeans are either baggy or skinny  and the president shoots a basketball. Balloon Boy hides away in an attic in fear.
ObjectId("5e5072c7160e825aac3e2b91"),fear,1231009492877357057,Sat Feb 22 00:15:08 +0000 2020,https://twitter.com/snoopsdf/statuses/1231009492877357057,thinking lucky/ unfortunate hijacked militia israel evaded concorde fire 5 minutes paris thought kidnapped wrongly cuba took 30 minute indonesian tsunami face_screaming_in_fear phew book trip us roling_on_the_flor_laughing roling_on_the_flor_laughing,Just thinking about how lucky/ unfortunate we are hijacked by militia in Israel  evaded the Concorde fire by 5 minutes in Paris. Thought we were kidnapped (wrongly) in Cuba and took off 30 minute before Indonesian tsunami 😱phew!! Don’t book a trip with us 🤣🤣@PeteDykeFrench1
ObjectId("5e5072c7160e825aac3e2b92"),fear,1231009477966671873,Sat Feb 22 00:15:05 +0000 2020,https://twitter.com/EllePasserine/statuses/1231009477966671873,sandman comics house leaves thin air american gods ass saw angel road fear loathing las vegas clockwork orange,@AlphasubTrane2 The Sandman comics House of Leaves Into Thin Air American Gods And the Ass Saw the Angel On the Road Fear and Loathing in Las Vegas A Clockwork Orange
ObjectId("5e5072c7160e825aac3e2b93"),fear,1231009477131952129,Sat Feb 22 00:15:05 +0000 2020,https://twitter.com/bosspatch/statuses/1231009477131952129,fairness think meant income 29,0 still insane would put economy depression,@charliekirk11 In fairness  I don't think he meant all income  just over $29 000. Still  it's insane and would put the economy into a depression.
ObjectId("5e5072c7160e825aac3e2b94"),fear,1231009474321821696,Sat Feb 22 00:15:04 +0000 2020,https://twitter.com/KMAK1313/statuses/1231009474321821696,still yapping big mouth last heard right christmas forewarning us concerning “ malicious content coming remember well fear time near kag q United_States,@BetteMidler You still on here yapping that big mouth ? Last I heard from you was right before Christmas. You were forewarning us concerning “malicious content coming out  remember ? Well  have no fear  the time is near #KAG #Q 🇺🇸
ObjectId("5e5072c7160e825aac3e2b95"),fear,1231009466717364224,Sat Feb 22 00:15:02 +0000 2020,https://twitter.com/WalkerMaxfield/statuses/1231009466717364224,el-o-el asking sea honeybee cuz et hit close home used dreams regularly big wave earthquakes et en time full fear nowadays see worries 13 love auntie anne sun,@AnneP4NuEarth @EldaySahara El-o-El asking the other sea 🐝cuzz et hit close to home  I used to have dreams regularly about big wave and earthquakes. Et was en a time when I was full of fear  nowadays I see through and have no worries  13 love auntie Anne ☀️
ObjectId("5e5072c7160e825aac3e2b96"),fear,1231009464704061440,Sat Feb 22 00:15:02 +0000 2020,https://twitter.com/maskedscheduler/statuses/1231009464704061440,three pillars pile_of_po pile_of_po pile_of_po pism racism fear nihilism/endtimes blinds cult destroy way life suffer along rest us,Three Pillars of 💩💩💩pism  Racism  Fear of the Other  Nihilism/EndTimes  This blinds his cult to all he is doing to destroy their way of life. They will suffer along with the rest of us. https://t.co/t3QmvGKpiH
ObjectId("5e5072c7160e825aac3e2b97"),fear,1231009463491973121,Sat Feb 22 00:15:01 +0000 2020,https://twitter.com/Cynikell/statuses/1231009463491973121,read `` indians fear donald melania trump attacked monkeys '' thought prediction,@TrueFactsStated I read that as "Indians fear Donald  and Melania Trump will be attacked by monkeys."   I thought it was a prediction.
ObjectId("5e5072c7160e825aac3e2b98"),fear,1231009461352923137,Sat Feb 22 00:15:01 +0000 2020,https://twitter.com/LeeCamp/statuses/1231009461352923137,cn msnbc amp fox propaganda networks sell war fear xenophobia amp hatred sell journalism need go independent sources,CNN  MSNBC  &amp; Fox are all propaganda networks.  They sell you war  fear  xenophobia  &amp; hatred.  They DON'T sell you journalism. You need to go to independent sources for that.
ObjectId("5e5072c7160e825aac3e2b99"),fear,1231009456848162817,Sat Feb 22 00:15:00 +0000 2020,https://twitter.com/ZheiMireyl/statuses/1231009456848162817,water worry fear produce weeds choke life dream fumiya yutaena,Water them with worry and fear and you will produce weeds that choke the life from your dream.   FUMIYA YUTAENA @fumfumfum3
ObjectId("5e5072c7160e825aac3e2b9a"),fear,1231009456433115136,Sat Feb 22 00:15:00 +0000 2020,https://twitter.com/white_judah/statuses/1231009456433115136,fear evil god continued bless play sport love time get get work,I fear no evil  for you are with me. God has continued to bless me to play the sport I love. Time to get to get to work. @UnionKyFootball  @CoachLuttrell49 @CoachRussUC https://t.co/L0qFHPH6Do
ObjectId("5e5072c7160e825aac3e2b9b"),fear,1231009455376142337,Sat Feb 22 00:14:59 +0000 2020,https://twitter.com/TheGreatDictate/statuses/1231009455376142337,misery upon us passing greed bitterness men fear way human progress,The misery that is now upon us is but the passing of greed  the bitterness of men who fear the way of human progress.
ObjectId("5e5072c7160e825aac3e2b9c"),fear,1231009449248198657,Sat Feb 22 00:14:58 +0000 2020,https://twitter.com/FantasyHelpLin1/statuses/1231009449248198657,problem cripeling depression ask aphrodite jolly angel help calling 1-80-rubntug,If you have a problem with crippeling depression  you should ask Aphrodite the jolly angel for help by calling 1-800-RUBNTUG.
ObjectId("5e5072c7160e825aac3e2b9d"),fear,1231009444349140992,Sat Feb 22 00:14:57 +0000 2020,https://twitter.com/lowkeybad/statuses/1231009444349140992,2020 sis change attitude imagine u u got fear immense damage,2020 sis change that attitude. Imagine what u can do when u got no fear? Immense damage.
ObjectId("5e5072c7160e825aac3e2b9e"),fear,1231009440486379520,Sat Feb 22 00:14:56 +0000 2020,https://twitter.com/Ergo20172750/statuses/1231009440486379520,said heard doctors microbiologist online scared people might right higher fatality far scientifically 2 750 people died speak data speak fear see difference,@OslofYen @novel_covid_19 I said I have heard from doctors and microbiologist not online scared people. You might be right about higher fatality but so far scientifically only 2%of of 75000 people have died. I speak with data but you speak with fear. See the difference.
ObjectId("5e5072c7160e825aac3e2b9f"),fear,1231009438355640320,Sat Feb 22 00:14:55 +0000 2020,https://twitter.com/natebyr0n/statuses/1231009438355640320,watching crying fear little brother laughing lmao,@CMattern21 While watching  I was crying in fear and my little brother was laughing at me lmao
ObjectId("5e5072c7160e825aac3e2ba0"),fear,1231009437172805633,Sat Feb 22 00:14:55 +0000 2020,https://twitter.com/IBlame/statuses/1231009437172805633,suppose might everybody among awesome things realest hilarious depiction depression ever seen woman-coded characters get great story arcs bojack definitely get scot-fre,@karenmcgrane I suppose it might not be for everybody  but it is  among other awesome things  the realest and most hilarious depiction of depression I’ve ever seen. The woman-coded characters get great story arcs  and BoJack definitely doesn’t get off scot-free.
ObjectId("5e5072c7160e825aac3e2ba1"),fear,1231009431279689728,Sat Feb 22 00:14:54 +0000 2020,https://twitter.com/IslandAesthie/statuses/1231009431279689728,gives goosebumps arowskincenter jack-o-lantern skull_and_crossbones face_screaming_in_fear ghost ogre halloween staten island new york,This gives me goosebumps too arrowskincenter . 🎃☠️😱👻👹 #halloween @ Staten Island  New York https://t.co/Fl9r8XDMQB
ObjectId("5e5072c7160e825aac3e2ba2"),fear,1231009426238099458,Sat Feb 22 00:14:52 +0000 2020,https://twitter.com/jascarrr/statuses/1231009426238099458,remember day diagnosed depression anxiety bulimia doctor talk psychiatrist twice month talking made anxiety worse got prescribed antidepressants thought made feel better,I remember the day I was diagnosed with depression  anxiety and bulimia and the doctor had me talk to psychiatrist twice a month and then talking to her made my anxiety worse and got prescribed with antidepressants which I thought made me feel better but
ObjectId("5e5072c7160e825aac3e2ba3"),fear,1231009425718173696,Sat Feb 22 00:14:52 +0000 2020,https://twitter.com/adel_Depression/statuses/1231009425718173696,deleted 256 tweets tweet self-destruct,I just deleted 256 tweets with @GetXpire. This tweet will self-destruct. https://t.co/D9ueDZkKq3
ObjectId("5e5072c7160e825aac3e2ba4"),fear,1231009425306963973,Sat Feb 22 00:14:52 +0000 2020,https://twitter.com/CzebotarJessie/statuses/1231009425306963973,shrink back keep eyes straight ahead upon lord proceed shoulder shoulder hold front line fierce audacity unmatched even walk thru valley shadow death fear evil,We do not shrink back We keep our eyes straight ahead upon the Lord We proceed shoulder to shoulder We hold up those on the front line with a fierce audacity that is unmatched Even if we walk thru the valley of the shadow of death  We will fear no evil!
ObjectId("5e5072c7160e825aac3e2ba5"),fear,1231009422975086594,Sat Feb 22 00:14:52 +0000 2020,https://twitter.com/FancyBaeBae/statuses/1231009422975086594,talking mom depression fantasy super learning reality ibs blocked staircase washroom till gave word take online module course,talking to my mom about my depression:  fantasy: she is super into learning more  reality: she has ibs and I blocked off the staircase to the washroom till she gave her word to take an online module course
ObjectId("5e5072c7160e825aac3e2ba6"),fear,1231009411906383873,Sat Feb 22 00:14:49 +0000 2020,https://twitter.com/Brittany8594/statuses/1231009411906383873,clinical depression seasonal depression premenstrual depression one weepy brittany,Clinical depression + seasonal depression + premenstrual depression = one weepy Brittany
ObjectId("5e5072c7160e825aac3e2ba7"),fear,1231009411612774402,Sat Feb 22 00:14:49 +0000 2020,https://twitter.com/rise_alien/statuses/1231009411612774402,part would agree assessment sister law stepson religious zealots kind friend whole animal truthfully confounded say fear ill health dementia may point,@maravillage44 For the most part  I would agree with that assessment. My sister in law and stepson are the religious zealots kind.   But my friend is a whole other animal. Truthfully  I'm confounded. Those who say it's fear  ill health and dementia may be more on point.
ObjectId("5e5072c7160e825aac3e2ba8"),fear,1231009411537092610,Sat Feb 22 00:14:49 +0000 2020,https://twitter.com/CzebotarJessie/statuses/1231009411537092610,time fear hiding trembling warriors day come raise voices heard unto farthest reaches earth ...,There is no time for fear No more hiding and trembling Warriors  our day has come Raise your voices until they are heard unto the farthest reaches of the earth...
ObjectId("5e5072c7160e825aac3e2ba9"),fear,1231009371368382464,Sat Feb 22 00:14:39 +0000 2020,https://twitter.com/RealJacobPerry/statuses/1231009371368382464,know professional writer adult life one thing would never done comedy dumb think someone suffering severe suicidal depression could write comedy,You know what? I've been a professional writer most of my adult life but one thing I'd never done was comedy. But how dumb is it to think that someone suffering from severe  suicidal depression could write comedy?
ObjectId("5e5072c7160e825aac3e2baa"),fear,1231009367442456578,Sat Feb 22 00:14:38 +0000 2020,https://twitter.com/RealJacobPerry/statuses/1231009367442456578,personally last year worst year life easily given life story really saying something suffer depression anyway events last year made much worse therapy god,Personally  last year was the worst year of my life. Easily so  and given my life story that's really saying something. I suffer from depression anyway and the events of last year made that so much worse. But  therapy. And God.
ObjectId("5e5072c7160e825aac3e2bab"),fear,1231009357476683776,Sat Feb 22 00:14:36 +0000 2020,https://twitter.com/Rhiannon_Elf/statuses/1231009357476683776,sparkles asperger syndrome sparkles one biggest parts life widely unknown others partly know years ago partly know lot fear talk…,✨Asperger's Syndrome and I✨  One of the biggest parts of my life has been widely unknown to others. Partly because I didn't know until a few years ago  and partly because once I did know I had a lot of fear to talk… https://t.co/kWMBV5xsl3
ObjectId("5e5072c7160e825aac3e2bac"),fear,1231009347129364480,Sat Feb 22 00:14:34 +0000 2020,https://twitter.com/SamHydabber9/statuses/1231009347129364480,pretty messed guy still disgust reaction towards things good sign,I'm a pretty messed up guy but I still have the disgust reaction towards some things so that's a good sign.
ObjectId("5e5072c7160e825aac3e2bad"),fear,1231009341848850433,Sat Feb 22 00:14:32 +0000 2020,https://twitter.com/44mmvvpp/statuses/1231009341848850433,trump nut case paula white epiphany face_screaming_in_fear “ went throne room god trump toilet see god face clearly saw face god '' “ put mantle distinct bet color yellowish goldish '' trump pissed roling_on_the_flor_laughing,Trump's nut case Paula White  had an epiphany 😱   “I went to the Throne Room of God  (trump's toilet) I didn’t see God’s face clearly  but I saw the face of God"  “He put a mantle on me  it was very distinct (I'll bet) the color was a yellowish goldish"  Trump pissed on her! 🤣
