_id,classify,tweetId,timeTweet,tweetUrl,text_cleaned,text_origin
ObjectId("5e5072c7160e825aac3e291c"),excitement,1231009457896927233,Sat Feb 22 00:15:00 +0000 2020,https://twitter.com/_emaaaac_/statuses/1231009457896927233,omg totally joke face_with_tears_of_joy concerned thanks response though,@SHEIN_official Omg this was totally a joke 😂 I’m not concerned! Thanks for the response though!
ObjectId("5e5072c7160e825aac3e291d"),excitement,1231009457720766465,Sat Feb 22 00:15:00 +0000 2020,https://twitter.com/WKTV/statuses/1231009457720766465,one handle excitement 'friends reunion,The one where we can't handle our excitement for the 'Friends' reunion. https://t.co/S9NpVwm7II
ObjectId("5e5072c7160e825aac3e291e"),excitement,1231009457540345858,Sat Feb 22 00:15:00 +0000 2020,https://twitter.com/cathalina1972/statuses/1231009457540345858,wait ... top 5 flushed_face flushed_face left top face_with_tears_of_joy teasing pretty awesome,@wilby90 Wait.... what??  Top 5??? 😳😳 You should have left it at top.  😂   I'm teasing  you're pretty awesome too!!
ObjectId("5e5072c7160e825aac3e291f"),excitement,1231009456420294656,Sat Feb 22 00:15:00 +0000 2020,https://twitter.com/China_Madonya/statuses/1231009456420294656,dude got crying face_with_tears_of_joy wifin ’ chick eat pussy wednesday swallow cock saturday skull loudly_crying_face,This dude @EmanFuture got me crying 😂. He ain’t wifin’ no chick that eat pussy on Wednesday and swallow cock on Saturday. I’m 💀😭
ObjectId("5e5072c7160e825aac3e2920"),excitement,1231009455954808832,Sat Feb 22 00:15:00 +0000 2020,https://twitter.com/SpearBinnie99/statuses/1231009455954808832,gulf chopper first meet loudly_crying_face loudly_crying_face loudly_crying_face loudly_crying_face loudly_crying_face loudly_crying_face cute chopper so garang face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy mew held gulf hand took chopper nose smell gulf scent loudly_crying_face loudly_crying_face loudly_crying_face loudly_crying_face loudly_crying_face literally cutest two enemy met eo face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,GULF AND CHOPPER FIRST MEET!!!!!! 😭😭😭😭😭😭 CUTEEEE CHOPPER SOOO GARANG 😂😂😂 MEW HELD GULF'S HAND AND TOOK IT TO CHOPPER'S NOSE FOR HIM TO SMELL GULF SCENT 😭😭😭😭😭 THIS IS LITERALLY THE CUTEST. THIS TWO ENEMY MET EO 😂😂😂 https://t.co/nc2OBjJrTP
ObjectId("5e5072c7160e825aac3e2921"),excitement,1231009454658916353,Sat Feb 22 00:14:59 +0000 2020,https://twitter.com/City_93_20/statuses/1231009454658916353,nah flights pricey days interest rates low face_with_tears_of_joy face_with_tears_of_joy long way go notoriously toxic fanbase either way,@ElectricFoden Nah flights are too pricey these days and interest rates are too low 😂😂 a long way to go to be with a notoriously toxic fanbase either way
ObjectId("5e5072c7160e825aac3e2922"),excitement,1231009454365130753,Sat Feb 22 00:14:59 +0000 2020,https://twitter.com/RU5514N_H4CK3R/statuses/1231009454365130753,looks like going kentucky roling_on_the_flor_laughing,@SocialistBoomer Looks more like he's going to Kentucky. 🤣 https://t.co/5oN6qB9nph
ObjectId("5e5072c7160e825aac3e2923"),excitement,1231009453450891265,Sat Feb 22 00:14:59 +0000 2020,https://twitter.com/devoSoThrowed/statuses/1231009453450891265,lmao nigga ran 350k dwarf life sucks face_with_tears_of_joy face_with_tears_of_joy,Lmaooo nigga ran up 350k for being a dwarf my life sucks 😂😂 https://t.co/Nva5V0d5YV
ObjectId("5e5072c7160e825aac3e2924"),excitement,1231009453320704000,Sat Feb 22 00:14:59 +0000 2020,https://twitter.com/PollyKotowski/statuses/1231009453320704000,made mistake telling high school love “ words ” “ ” played lovesongsthatarentlovesongs roling_on_the_flor_laughing,Made the mistake of telling @StevenRayMorris my high school love of “More Than Words” and “To Be With You ” so he has now played them both.   #lovesongsthatarentlovesongs 🤣
ObjectId("5e5072c7160e825aac3e2925"),excitement,1231009452658249732,Sat Feb 22 00:14:59 +0000 2020,https://twitter.com/eascaaa/statuses/1231009452658249732,play nearly every op better others ofcourse still play sledge ash jager face_with_tears_of_joy face_with_tears_of_joy,@R6eBot I can play nearly every op  some better than others ofcourse  but still  @Rhxdesyy can only play sledge ash and jager😂😂
ObjectId("5e5072c7160e825aac3e2926"),excitement,1231009452268101632,Sat Feb 22 00:14:59 +0000 2020,https://twitter.com/MunaLess123/statuses/1231009452268101632,always get asked picture hair like wrong withyou roling_on_the_flor_laughing,@bxs_el I always get asked for a picture with my hair????? LIKE WHAT IS WRONG WITHYOU!🤣
ObjectId("5e5072c7160e825aac3e2927"),excitement,1231009451949379584,Sat Feb 22 00:14:59 +0000 2020,https://twitter.com/Sgt_Smudge/statuses/1231009451949379584,good see walk open-mouthed takeaway face_with_tears_of_joy,@dave_the_dr It was good to see him walk out open-mouthed  that was my takeaway from it 😂
ObjectId("5e5072c7160e825aac3e2928"),excitement,1231009451815186432,Sat Feb 22 00:14:59 +0000 2020,https://twitter.com/TheRobJames10/statuses/1231009451815186432,literally gets funnier funnier watched run back like 8 times face_with_tears_of_joy,@jay_lock12 @ComplexSports This literally gets funnier and funnier. I watched it run back like 8 times 😂
ObjectId("5e5072c7160e825aac3e2929"),excitement,1231009451609600000,Sat Feb 22 00:14:58 +0000 2020,https://twitter.com/chymaquelnails/statuses/1231009451609600000,even argue people social media chile cat_face_with_tears_of_joy cat_face_with_tears_of_joy ’ got best whew fun argued good cause though ’ fucked sorry sorry face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy back peace love light follow tarot page relieved_face crystal_ball crystal_ball nazar_amulet,I don’t even argue with people on social media but chilleeeee 😹😹 y’all just got the best out of me. Whew  that was fun. I argued for a good cause though. Y’all had me fucked up sorry not sorry. 😂😂😂 back to peace  love  and light. Follow my tarot page @chytarot 😌🔮🔮🧿
ObjectId("5e5072c7160e825aac3e292a"),excitement,1231009450162606081,Sat Feb 22 00:14:58 +0000 2020,https://twitter.com/AjikeAjoke/statuses/1231009450162606081,lol serious person walahi face_with_tears_of_joy face_with_tears_of_joy fine decieve twitter people abeg,@yemiqua LOOOOOL you're not a serious person walahi! 😂😂You that you're fine! Don't decieve twitter people abeg
ObjectId("5e5072c7160e825aac3e292b"),excitement,1231009449906593792,Sat Feb 22 00:14:58 +0000 2020,https://twitter.com/HairlessChimp/statuses/1231009449906593792,“ privilege ” ... ... right se-no-evil_monkey hear-no-evil_monkey speak-no-evil_monkey face_with_tears_of_joy,@klsmd12 @HamadUrRehman “A privilege”......riiiiiight!🙈🙉🙊😂 https://t.co/yvAGx7fRuh
ObjectId("5e5072c7160e825aac3e292c"),excitement,1231009448635834370,Sat Feb 22 00:14:58 +0000 2020,https://twitter.com/FlowerPotPi/statuses/1231009448635834370,y'al man leave please lmao ... find kind bc masses loudly_crying_face face_with_tears_of_joy,What do y'all be on man ? Can I leave now please lmao... Can I find my kind bc the masses ain't it 😭😂
ObjectId("5e5072c7160e825aac3e292d"),excitement,1231009447847350273,Sat Feb 22 00:14:58 +0000 2020,https://twitter.com/lifeofzozo/statuses/1231009447847350273,amp im pretty sure wait either getting big one face_with_tears_of_joy pleading_face,&amp; im pretty sure she can’t wait either. she’s getting too big for the one she has now 😂🥺
ObjectId("5e5072c7160e825aac3e292e"),excitement,1231009444877697027,Sat Feb 22 00:14:57 +0000 2020,https://twitter.com/Canyoudont9/statuses/1231009444877697027,best sex life absolutely zero regrets still friends hard feelings face_with_tears_of_joy,@LittleMissAngr1 Best sex of my life. Absolutely zero regrets. We're still friends  so no hard feelings 😂
ObjectId("5e5072c7160e825aac3e292f"),excitement,1231009443858407425,Sat Feb 22 00:14:57 +0000 2020,https://twitter.com/thetoyman1/statuses/1231009443858407425,got text supporter asked supporting face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy medicareforal grenewdeal openborders abortions baby born direct enough face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,Just got a text from a @SenWarren supporter. Asked me If I’m supporting her! 😂😂😂😂 No #MedicareForAll No #GreenNewDeal No #OpenBorders No #Abortions until baby is born! Was I direct enough? 😂😂😂😂😂😂😂
ObjectId("5e5072c7160e825aac3e2930"),excitement,1231009442793127937,Sat Feb 22 00:14:56 +0000 2020,https://twitter.com/don_hugz/statuses/1231009442793127937,yes absolute worst one ones miraculously get bed like undertaker tou hear footsteps come near door face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,@Tobjizzle Yes that was the absolute worst. It was one of them ones where you miraculously get up out of bed like the undertaker once tou hear them footsteps come near your door 😂😂😂😂😂 https://t.co/Cw6J23rjae
ObjectId("5e5072c7160e825aac3e2931"),excitement,1231009441736253452,Sat Feb 22 00:14:56 +0000 2020,https://twitter.com/luimelianews/statuses/1231009441736253452,3 song far really sad face_with_tears_of_joy face_with_tears_of_joy musicaluimelia,There’s only 3 song’s so far. Really sad 😂😂 #MusicaLuimelia https://t.co/s4UsxlWPSK
ObjectId("5e5072c7160e825aac3e2932"),excitement,1231009441438478336,Sat Feb 22 00:14:56 +0000 2020,https://twitter.com/RobTrot6/statuses/1231009441438478336,damn actually felt bad little dude man_facepalming_medium_skin_tone jus find scamed hela pl face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,Damn I actually felt bad for the little dude 🤦🏽‍♂️ jus to find out he scammed hella ppl😂😂😂
ObjectId("5e5072c7160e825aac3e2933"),excitement,1231009440821846017,Sat Feb 22 00:14:56 +0000 2020,https://twitter.com/MightyMouse211/statuses/1231009440821846017,looking ps female face_with_tears_of_joy,@SantaSurfing @didn_epstein @LynnStueber I'm looking at it now(ps I'm a female 😂)
ObjectId("5e5072c7160e825aac3e2934"),excitement,1231009440352100353,Sat Feb 22 00:14:56 +0000 2020,https://twitter.com/heysarahpaz/statuses/1231009440352100353,browsing notebook gifs gon na lie got bit teary eyed wan na watch tonight lol face_with_tears_of_joy,@jojosephs1992 I was just browsing through all the notebook gifs and I'm not gonna lie  I got a bit teary eyed and now I wanna watch it tonight. Lol 😂
ObjectId("5e5072c7160e825aac3e2935"),excitement,1231009437772632064,Sat Feb 22 00:14:55 +0000 2020,https://twitter.com/Imjustsully1/statuses/1231009437772632064,word rashid chef mentioned anymore g blacklisted face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,@rashideltahir The word rashid and chef can't be mentioned anymore g blacklisted😂😂😂
ObjectId("5e5072c7160e825aac3e2936"),excitement,1231009436715683841,Sat Feb 22 00:14:55 +0000 2020,https://twitter.com/babyy_0/statuses/1231009436715683841,bruh dont even know woman blocked face_with_hand_over_mouth face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,Bruh i dont even know this woman why am i blocked🤭😂😂😂😂😂😂😂😂😂😂😂 https://t.co/YKuxOfYVHL
ObjectId("5e5072c7160e825aac3e2937"),excitement,1231009434849013761,Sat Feb 22 00:14:54 +0000 2020,https://twitter.com/swalla_lisa/statuses/1231009434849013761,last one roling_on_the_flor_laughing vote kilthislove bestmusicvideo iheartawards,@chaewhatnow @ygofficialblink The last one is for me 🤣  I vote #KillThisLove by @ygofficialblink for #BestMusicVideo at the #iHeartAwards
ObjectId("5e5072c7160e825aac3e2938"),excitement,1231009434014486533,Sat Feb 22 00:14:54 +0000 2020,https://twitter.com/linda8h/statuses/1231009434014486533,gie gossip every time true bonus face_with_tears_of_joy,@PeterBerry1075 @Jjmcp2460 Gie me the gossip every time. If its true  it's a bonus 😂
ObjectId("5e5072c7160e825aac3e2939"),excitement,1231009433779671051,Sat Feb 22 00:14:54 +0000 2020,https://twitter.com/kimberlymuttera/statuses/1231009433779671051,got icecream stolen kid looked gose need get im like girl mine face_with_tears_of_joy,I got my icecream stolen from this kid and then she looked at me and gose you need to get your own im like girl that was mine 😂 https://t.co/qBmfOI2wzz
ObjectId("5e5072c7160e825aac3e293a"),excitement,1231009433351852037,Sat Feb 22 00:14:54 +0000 2020,https://twitter.com/MikeLoweO/statuses/1231009433351852037,noticed carry medkit stuff let bag kills roling_on_the_flor_laughing great team strategy w,@Mordred_h @LordCircles @Grazzler18 @VengaDragon @Imagika_ I've noticed that! I just carry all the medkit stuff and let them bag the kills 🤣 Great team strategy for W's!
ObjectId("5e5072c7160e825aac3e293b"),excitement,1231009432072531970,Sat Feb 22 00:14:54 +0000 2020,https://twitter.com/BigTWil34/statuses/1231009432072531970,proper way make beef stew noegnodles weird person face_with_tears_of_joy c\c boy guys talk lot things besides sports lol,@jelynchjr Here is the proper way to make beef stew! #NoEggNoodles you weird person! 😂 c\c @BobCooney76 @samwils18 Boy you guys talk about a lot of things besides sports! LOL https://t.co/14P8NKVrJH
ObjectId("5e5072c7160e825aac3e293c"),excitement,1231009430868832256,Sat Feb 22 00:14:54 +0000 2020,https://twitter.com/sunnyskol/statuses/1231009430868832256,ha ha ha meant say make way likes retwets tonight face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,@ResistsPotus @BrokenSpiritNMB @RhymesRadical @ivyjofreeman @SadieTNResist @american2084 @PissedOffGaMama @deecappy12 @DinanneJennings @KymNorton55 @SabrinaPruett @michaels_leigh @doxie53 @digitalgypsie Ha ha ha. - meant to say I will make my way through likes and retweets tonight!!! 😂😂😂😂 https://t.co/p82yE571Ic
ObjectId("5e5072c7160e825aac3e293d"),excitement,1231009430063349761,Sat Feb 22 00:14:53 +0000 2020,https://twitter.com/laura_fmj/statuses/1231009430063349761,want know snitching showing bf tweets skull face_with_tears_of_joy blocked cause would let follow mind business,i want to know who’s snitching on me showing my bf my tweets AGAIN💀😂 I blocked him cause he wouldn’t let me follow him so mind your business
ObjectId("5e5072c7160e825aac3e293e"),excitement,1231009427895005184,Sat Feb 22 00:14:53 +0000 2020,https://twitter.com/Natty4Sure/statuses/1231009427895005184,especially since knew would get trouble hitting rafe get mind works sometimes face_with_tears_of_joy,@lizzie20114 Especially since he knew she would get in trouble after hitting rafe. I don’t get how his mind works sometimes😂
ObjectId("5e5072c7160e825aac3e293f"),excitement,1231009427165237248,Sat Feb 22 00:14:53 +0000 2020,https://twitter.com/Marsha1051/statuses/1231009427165237248,big dave used kick ball stadium regularly doubt kick roling_on_the_flor_laughing,Big Dave used to kick the ball out of the stadium regularly. If in doubt  kick it out! 🤣
ObjectId("5e5072c7160e825aac3e2940"),excitement,1231009427127324672,Sat Feb 22 00:14:53 +0000 2020,https://twitter.com/chrissydahitman/statuses/1231009427127324672,girl called “ sports freak ” cause brother got little debate better ... lakers raptors told “ light ” even care teams imagine teams care face_with_tears_of_joy,My girl called me a “sports freak” cause my brother and I got into a little debate about who was better... the Lakers or Raptors. told her that was “light”. we don’t even care about those teams. Imagine if it was teams we care for. 😂
ObjectId("5e5072c7160e825aac3e2941"),excitement,1231009426888327169,Sat Feb 22 00:14:53 +0000 2020,https://twitter.com/EseneGlory/statuses/1231009426888327169,wait jerry spec limited resources face_with_tears_of_joy face_with_tears_of_joy abeg ship one ultimateloveng,Wait  is this my Jerry’s spec or it’s limited resources that is doing him😂😂Abeg  I no ship this one o #UltimateLoveNG https://t.co/asXucEqYum
ObjectId("5e5072c7160e825aac3e2942"),excitement,1231009426141843456,Sat Feb 22 00:14:52 +0000 2020,https://twitter.com/counterradical/statuses/1231009426141843456,go involving dead elections vote run office next face_with_tears_of_joy,@zeefa64 There they go again. Involving the dead in our elections. Now they not only vote they run for office. What next?😂
ObjectId("5e5072c7160e825aac3e2943"),excitement,1231009425764364290,Sat Feb 22 00:14:52 +0000 2020,https://twitter.com/JustAnImmigran1/statuses/1231009425764364290,constant eyeroling managers whenever talk trump boris makes really uncomfortable tbf bf warn gon na happen told anyone conservative roling_on_the_flor_laughing,And the constant eyerolling from my managers whenever they talk about Trump or Boris just makes me really uncomfortable. Tbf  my bf did warn me that this was gonna happen. I shouldn’t have told anyone i was a conservative 🤣
ObjectId("5e5072c7160e825aac3e2944"),excitement,1231009425596403713,Sat Feb 22 00:14:52 +0000 2020,https://twitter.com/Studley_Matt/statuses/1231009425596403713,know adapted conditions well -2 shirt shorts weather face_with_tears_of_joy,You know I’ve adapted to the conditions well when -2 is T shirt and shorts weather 😂
ObjectId("5e5072c7160e825aac3e2945"),excitement,1231009425009213440,Sat Feb 22 00:14:52 +0000 2020,https://twitter.com/_N0thing_Clever/statuses/1231009425009213440,’ say clippers needed big right knows all lakers face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,Y’all say Clippers needed a big right ? Who knows allllll about the Lakers 😂😂😂😂 https://t.co/rTR7H8brR4
ObjectId("5e5072c7160e825aac3e2946"),excitement,1231009424774397959,Sat Feb 22 00:14:52 +0000 2020,https://twitter.com/Leezy_Stackss00/statuses/1231009424774397959,woke nap follow could help think used shadiest hoes gc face_with_tears_of_joy face_with_tears_of_joy,I woke up from my nap  with a follow from @SavageLonerr and I couldn’t help but to think about how we used to be THE SHADIEST hoes in the gc that we were in 😂😂
ObjectId("5e5072c7160e825aac3e2947"),excitement,1231009424455733248,Sat Feb 22 00:14:52 +0000 2020,https://twitter.com/BriNovacane/statuses/1231009424455733248,face_with_tears_of_joy face_with_tears_of_joy well havent met dyke offers cook usually one slaving kitchen,@caramel_migo 😂😂 Well I havent met a dyke that offers to cook I'm usually the one slaving in the kitchen
ObjectId("5e5072c7160e825aac3e2948"),excitement,1231009424287776768,Sat Feb 22 00:14:52 +0000 2020,https://twitter.com/ProgDownTicket/statuses/1231009424287776768,nah lies makes zero sense face_with_tears_of_joy,@luvmy2guys @squiggy56382495 @AmandiOnAir @jenngradybklyn @realDonaldTrump @BernieSanders Nah it’s lies. It makes zero sense 😂
ObjectId("5e5072c7160e825aac3e2949"),excitement,1231009422807326720,Sat Feb 22 00:14:52 +0000 2020,https://twitter.com/katie_thack99/statuses/1231009422807326720,hanah gets car request songs ucla hot girl bummer says “ vibing. ” think iu finally gotten face_with_tears_of_joy,Hannah gets into the car and request the songs UCLA and Hot Girl Bummer and then says “I’m vibing.” I think IU has finally gotten to her 😂
ObjectId("5e5072c7160e825aac3e294a"),excitement,1231009422027239425,Sat Feb 22 00:14:51 +0000 2020,https://twitter.com/AGoddess___/statuses/1231009422027239425,reacting leave want face_with_tears_of_joy loudly_crying_face loudly_crying_face hundred_points,If he not reacting this when I leave  I don’t want him😂😭😭💯 https://t.co/5keHWFBkId
ObjectId("5e5072c7160e825aac3e294b"),excitement,1231009421989490689,Sat Feb 22 00:14:51 +0000 2020,https://twitter.com/54_titles_rfc/statuses/1231009421989490689,face_with_tears_of_joy face_with_tears_of_joy video rolling capture u flying smoke since 4 o'clock could one ten face_with_tears_of_joy,@flint1st 😂 😂 I'll have the video rolling to capture u flying about. I've not had a smoke since 4 o'clock. Could be doing with one or ten 😂
ObjectId("5e5072c7160e825aac3e294c"),excitement,1231009421553213441,Sat Feb 22 00:14:51 +0000 2020,https://twitter.com/___elane/statuses/1231009421553213441,ima say ass get ate might ever see face_with_tears_of_joy,All ima say is if my ass don’t get ate  might not ever see me again 😂 https://t.co/mqVx7bIURt
ObjectId("5e5072c7160e825aac3e294d"),excitement,1231009420584398849,Sat Feb 22 00:14:51 +0000 2020,https://twitter.com/CryptoSorusRekt/statuses/1231009420584398849,one midle-age white dude another real bro colab face_with_tears_of_joy,@MichaelNyeMusic from one middle-age white dude to another  it's been real bro. We should do collab 😂
ObjectId("5e5072c7160e825aac3e294e"),excitement,1231009420185870336,Sat Feb 22 00:14:51 +0000 2020,https://twitter.com/ChiefinBone/statuses/1231009420185870336,face_with_tears_of_joy roling_on_the_flor_laughing austin powers favorite comedy films would offensive today age seems like,@ToothpasteWords 😂🤣 Austin Powers is my favorite comedy films. It would be so offensive in today's age it seems like
ObjectId("5e5072c7160e825aac3e294f"),excitement,1231009420097851393,Sat Feb 22 00:14:51 +0000 2020,https://twitter.com/maureenefeltz/statuses/1231009420097851393,jesus husband student loan debt month roling_on_the_flor_laughing,@lifeofgonz Jesus this is what my husband and I have in student loan debt only a month 🤣
ObjectId("5e5072c7160e825aac3e2950"),excitement,1231009419548381184,Sat Feb 22 00:14:51 +0000 2020,https://twitter.com/ClownassM/statuses/1231009419548381184,cousins punching air right knowing get carried chip year face_with_tears_of_joy,@BleacherReport @wojespn @ramonashelburne Cousins punching the air right now knowing he can’t get carried to a chip this year 😂
ObjectId("5e5072c7160e825aac3e2951"),excitement,1231009418126536704,Sat Feb 22 00:14:50 +0000 2020,https://twitter.com/ellydarl/statuses/1231009418126536704,na shame make accept face_with_tears_of_joy roling_on_the_flor_laughing face_with_tears_of_joy delta boy wan carry last,@dee_toria1226 Na shame make am accept her😂🤣😂 as a Delta boy he nor wan carry last
ObjectId("5e5072c7160e825aac3e2952"),excitement,1231009417857880064,Sat Feb 22 00:14:50 +0000 2020,https://twitter.com/luzrommero/statuses/1231009417857880064,ok ’ take w big ass guacamole last year think face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,@_HV7_ ok y’all take the W with this and that big ass guacamole from last year i think😂😂😂
ObjectId("5e5072c7160e825aac3e2953"),excitement,1231009417602240512,Sat Feb 22 00:14:50 +0000 2020,https://twitter.com/Forrest__Gumpxo/statuses/1231009417602240512,yes feelings hurt cause wanted get nut leave like saying shit face_with_tears_of_joy face_with_tears_of_joy told,@Bre_Buckz Yes and my feelings was hurt cause I just wanted to get my nut off and leave. He ain’t like me saying that shit 😂😂 so told me no
ObjectId("5e5072c7160e825aac3e2954"),excitement,1231009416822108160,Sat Feb 22 00:14:50 +0000 2020,https://twitter.com/kyle_melancon/statuses/1231009416822108160,wow seem pretty miserable life face_with_tears_of_joy,@bpwarsh @brookemillaaa @HellOrBywater @Shimoji___ @YazmundoMucho @NOPDNews @NOLAFireDept Wow. You seem pretty miserable about life.😂
ObjectId("5e5072c7160e825aac3e2955"),excitement,1231009414624112640,Sat Feb 22 00:14:50 +0000 2020,https://twitter.com/MatthewAct2/statuses/1231009414624112640,lol face_with_tears_of_joy idea tractor riding mower,@superyayadize @Michigandeplor2 @MikeBloomberg @DNC @realDonaldTrump Lol 😂 his idea of a tractor is a riding mower
ObjectId("5e5072c7160e825aac3e2956"),excitement,1231009414129299457,Sat Feb 22 00:14:50 +0000 2020,https://twitter.com/lemonshiba/statuses/1231009414129299457,lan er-gege wish could little rabbit taken care loudly_crying_face two_hearts friend watched mdzs bad remembering names calls lwj `` fucking awesome man '' face_with_tears_of_joy,@comomula LAN ER-GEGE I WISH I COULD BE A LITTLE RABBIT TO BE TAKEN CARE BY YOU 😭💕 I have a friend who watched mdzs with me but she's bad at remembering names  so she calls LWJ "that fucking awesome man" 😂
ObjectId("5e5072c7160e825aac3e2957"),excitement,1231009414120955905,Sat Feb 22 00:14:50 +0000 2020,https://twitter.com/BrucePeach2/statuses/1231009414120955905,frank ... see guy anywhere..he backdoors going liz dm even balls clear air ... pu face_with_tears_of_joy face_with_tears_of_joy ... roling_on_the_flor_laughing roling_on_the_flor_laughing,@FrankSantiago77 @TheHolyProphet3 @JakobBlume2 @MamaSantiago78 @Glowysoe So  Frank...I don't see this Guy anywhere..He Backdoors you by going to liz's dm and not yours  and now he doesn't even have the balls to clear the air...what a Pu😂😂y!!!!...🤣🤣
ObjectId("5e5072c7160e825aac3e2958"),excitement,1231009414070427649,Sat Feb 22 00:14:50 +0000 2020,https://twitter.com/HaiFeng_84/statuses/1231009414070427649,pakistan close india ur army chiefs amp presidents r dancing indian music ur boys amp girls earning n bollywood afghans face_with_tears_of_joy,@Pakis_Tanii @mallela_a @FATFNews Pakistan is more close to India as ur army chiefs &amp; presidents r dancing for Indian music ur boys &amp; girls earning n Bollywood not Afghans😂
